,Volume,Close,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
1295,47400,9975.349609375,11104.198465533846,11992.451864173418,13127.038372716164,14042.699249644473,14958.537613569863,14604.617066580553,-187.2246745712705,26.524977912953005,1
1296,35400,10223.08984375,10927.976741177077,11823.941195561663,13013.158038246904,13967.063419824779,14911.418730288073,14587.125939942507,-168.86315550817335,29.926474700965684,1
1297,45800,10683.3896484375,10879.059322629164,11715.317238692694,12921.794571979868,13902.040176827011,14869.348789175134,14571.542162331709,-111.93166657661607,35.867200002580574,-1
1298,33400,10169.900390625,10737.22753622833,11568.134681733867,12813.877153103207,13828.136418684397,14822.588108592547,14553.97073809336,-95.69953859098132,32.5518011449752,-1
1299,41000,9771.7001953125,10544.122068045166,11397.04568302707,12694.576095934945,13747.810948914655,14772.330517415632,14534.879837722976,-98.25229930097555,30.219022602118685,-1
1300,63600,8701.0703125,10175.511716936133,11140.286123929254,12537.968025996319,13647.87549076783,14711.91996811299,14511.591176943642,-155.1341992603559,25.026076335953718,-1
1301,55400,8509.5595703125,9842.321287611407,10889.740737870516,12379.99122381264,13546.126660659804,14650.204939279156,14487.630970929147,-186.62979598954416,24.224175115711645,1
1302,55000,9044.509765625,9682.758983214126,10714.004454799513,12249.188029373909,13456.985732045252,14594.426877849763,14465.901944161466,-153.7762915014947,30.886081427793002,1
1303,57200,9788.0595703125,9703.8191006338,10625.819227705511,12152.673187842089,13384.333728842623,14546.602327526009,14447.227922708975,-68.6494249951727,38.92361122224582,1
1304,44800,10337.6796875,9830.59121800704,10598.377366733557,12081.496972142399,13324.00394584574,14504.722500262069,14430.822540532492,32.5592074379291,44.098682788745336,1
1305,51000,10631.1201171875,9990.696997843133,10601.495723919648,12024.619448418678,13270.679513595082,14466.179192967795,14415.654067784608,122.11905725328529,46.6955428489275,-1
1306,53400,10120.009765625,10016.559551399507,10555.639918367777,11949.928872622848,13208.290013635278,14422.933726029061,14398.505787137265,148.05991516462848,42.952741286889875,-1
1307,49400,9734.2197265625,9960.091586432107,10477.40942391013,11863.038317875384,13139.496542604133,14376.279855387604,14379.885882703833,140.4259498948211,40.32537396657354,1
1308,42000,9964.2900390625,9960.931276958187,10428.5409110675,11788.577601059193,13076.621166296378,14332.379459205265,14362.2587535875,151.13083071104325,42.58106341585591,1
1309,45400,10536.16015625,10075.97705281655,10438.790362989641,11739.463191458832,13026.315007681598,14294.606132807701,14346.984906891543,194.23738472481227,47.857083335764024,-1
1310,63600,9839.6904296875,10028.719728190741,10381.733226484675,11664.962298840348,12963.213530889636,14250.27861337367,14328.991715365779,174.00777093751788,42.70990293547874,-1
1311,52400,9536.330078125,9930.241798177592,10301.218640926612,11581.486525478962,12895.354452617068,14203.373652823931,14309.859333580385,139.831467009775,40.6586582707105,-1
1312,46200,9385.419921875,9821.277422917075,10213.999715302649,11495.366266514102,12825.850798542968,14155.433814705037,14290.200892815095,108.1155373349203,39.638768200911734,-1
1313,41800,9291.009765625,9715.223891458661,10126.095910571443,11408.920913538059,12755.853946405978,14107.031585360957,14270.24404200795,82.96360484463594,38.980008265551625,-1
1314,41000,8937.2001953125,9559.61915222943,10012.867747213448,11311.990689293918,12680.23704044373,14055.590477002266,14248.954445813555,46.50100904823387,36.52986944528244,-1
1315,42600,8773.7802734375,9402.451376471045,9894.859416377643,11212.453025927001,12602.88146089905,14003.035151593664,14227.097463089498,16.904775511284356,35.42236266058819,-1
1316,40000,8451.009765625,9212.163054301836,9757.349925829772,11104.161133366139,12520.666179804515,13947.791117902434,14204.039228768283,-17.04418324289861,33.276465075149844,1
1317,59200,8915.2099609375,9152.77243562897,9677.146119649557,11018.319910917957,12449.271007153684,13897.715683504775,14182.926137878738,-1.6802064133777321,38.99991711304326,0
1318,43800,8903.1201171875,9102.841971940676,9603.429357510313,10935.370899399115,12379.050197451383,13848.018215183212,14161.849067935858,13.394869974209996,38.906312097425214,-1
1319,41600,8695.5302734375,9021.379632240041,9516.962778074807,10847.534012106504,12306.10920885705,13796.749678449423,14140.027436021694,14.991725852578838,37.25295646841392,1
1320,44600,9026.7197265625,9022.447651104532,9470.272963645064,10776.129530320464,12241.170803267058,13749.286693853535,14119.615029995908,42.406451272624395,41.52257918946892,1
1321,34000,9092.7197265625,9036.502066196126,9434.315512494342,10710.113459584858,12178.82523739172,13702.952694178999,14099.547583674817,67.54576769102061,42.36424625024183,-1
1322,45200,8839.8701171875,8997.175676394401,9377.701665322262,10636.770583412412,12112.707314219359,13654.5638128159,14078.550867241735,69.43886967462004,39.98958299658854,-1
1323,41000,8739.240234375,8945.588587990522,9316.895814755855,10562.3576285482,12045.905985905609,13605.655120493106,14057.236253936877,66.21849737647062,39.05139797109644,0
1324,52400,8747.4296875,8905.956807892419,9262.660945493391,10491.183983801213,11980.589623560943,13557.314568921036,14036.03942133633,66.75558614783813,39.176460132828886,1
1325,55200,9229.75,8970.715446313936,9259.526569732116,10441.71598443646,11926.117551807261,13514.254224951672,14016.85263721922,99.72539794764634,46.180764947152866,-1
1326,53000,8965.2001953125,8969.612396113649,9231.495486454056,10383.813404470815,11867.48552494598,13468.990005751282,13996.686360006019,103.40427979241656,43.23952258736938,1
1327,50200,9162.6201171875,9008.21394032842,9224.935927476288,10335.923471636175,11813.923833703238,13426.140554123782,13977.38869037401,117.77747056913711,46.00331246598794,1
1328,65000,9654.900390625,9137.551230387737,9265.884923966642,10309.21668414554,11771.170894236342,13388.615776377526,13960.133248059643,156.64904069993491,52.24731307173272,0
1329,68800,9645.4599609375,9239.13297649769,9302.034927487675,10283.187008725617,11729.077608428444,13351.370444880611,13942.909003400473,176.46233044592248,52.12283642758931,1
1330,6400,9690.0703125,9329.320443698152,9338.990678441229,10259.927530442259,11688.701226330852,13314.939597792247,13925.931603436798,186.33881511971026,52.69635447566528,1
1331,47000,9832.3896484375,9429.934284646022,9385.981056536111,10243.161338991093,11651.942581224053,13280.287359490208,13909.590118586502,195.28021650011635,54.56622049073175,1
1332,41000,9976.98046875,9539.343521466819,9442.266714842197,10232.722873491442,11618.775014640409,13247.418634209213,13893.891078068193,202.86668046415917,56.44973169538781,-1
1333,75800,9715.2900390625,9574.532824985956,9468.268936196511,10212.431389788346,11581.082242846787,13212.273076048548,13877.210035996313,182.8159064996837,52.2294935490656,1
1334,69200,10076.4296875,9674.912197488766,9526.189007749224,10207.097989698608,11551.287142740912,13181.070654271945,13862.037260154013,185.82462803797844,57.00644124010739,0
1335,59600,10099.91015625,9759.911789241012,9580.829117130252,10202.894545249645,11522.547004394557,13150.412340858793,13847.018788681342,181.15672053603296,57.305378522927974,-1
1336,39000,9928.349609375,9793.599353267811,9613.926306867847,10192.12807717613,11490.978739146645,13118.352015172388,13831.375398743992,159.06199532113354,54.33279492942648,-1
1337,52600,9686.75,9772.22948261425,9620.861896689956,10172.309329051577,11455.251437381365,13084.206721489081,13814.829987970563,122.37045657588462,50.370232346907024,-1
1338,68800,9568.7197265625,9731.5275314039,9615.895975725436,10148.63914856181,11417.894373800793,13049.22675139031,13797.879448004862,86.06034830349907,48.50892699844844,-1
1339,43000,9328.919921875,9651.006009498122,9588.564922977775,10116.493296534876,11376.528543069588,13012.208772987173,13780.039290215922,43.92555318666693,44.88032172191207,1
1340,65800,9533.51953125,9627.508713848498,9583.322504717988,10093.631580249195,11340.033315112763,12977.594949686305,13763.087115529432,28.609149969613227,48.42516138005221,1
1341,56600,9716.16015625,9645.239002328799,9595.973709625798,10078.82877930805,11307.877410976867,12945.142862189427,13746.9317184864,29.43832928010753,51.428137941569354,-1
1342,63800,9647.3095703125,9645.65311592554,9600.862839215008,10061.906457386656,11274.994879478563,12912.328600578712,13730.565961407861,24.227102517447868,50.24055638467404,1
1343,51600,9958.2197265625,9708.166438052931,9634.896828486199,10057.840311079828,11248.920123975275,12882.934482429298,13715.506695001293,39.68327227708296,55.26431420800541,1
1344,51200,10275.599609375,9821.653072317346,9695.916140951798,10066.37989140513,11229.646450418833,12856.990851851644,13701.774530986817,67.60556445411326,59.733479828067665,1
1345,55600,10335.9296875,9924.508395353876,9756.869812051627,10076.950471644144,11211.949088776875,12831.905666136703,13688.338024625593,85.31924318159099,60.540461237591195,-1
1346,217600,9586.8798828125,9856.982692845602,9740.680294981234,10057.732017180158,11179.769500539956,12799.616852372284,13671.964938231129,43.85858738760543,47.7460949811157,-1
1347,158200,9406.4697265625,9766.880099588983,9708.850717036592,10032.192319508878,11144.654653530502,12765.854194404028,13654.937013234448,3.6713325251810502,45.264852901806854,-1
1348,98000,9110.0498046875,9635.514040608687,9651.822058717631,9996.029867947256,11104.365448602919,12729.478031322273,13636.79375092488,-41.02293692872133,41.45314305187774,-1
1349,45200,9071.3603515625,9522.683302799449,9596.539991369524,9959.768318285109,11064.107921928851,12693.078850429141,13618.568467893494,-69.65791237302079,40.96821683045767,1
1350,32000,9370.490234375,9492.24468911456,9575.011443084331,9936.659373818047,11030.570938016894,12660.018267184822,13601.610071751704,-65.00853543787383,46.207719355479156,-1
1351,37600,9046.740234375,9403.143798166648,9524.699899397729,9901.760584035968,10991.287161707152,12624.065251932983,13583.426958628443,-79.34347063599739,41.87560505579877,1
1352,35400,9323.58984375,9387.233007283317,9505.546560764611,9879.087221671813,10958.263452440675,12591.22470060778,13566.421620844496,-66.31624012234151,46.49513186839974,0
1353,30000,9329.5703125,9375.700468326653,9488.786918072745,9857.537538959194,10926.012103134917,12558.770428089296,13549.508042767271,-53.95693081313642,46.59387482119753,-1
1354,31200,9100.5498046875,9320.670335598823,9451.811954893197,9827.851745458343,10889.86433484883,12524.360272632563,13531.747730439607,-57.53839155127544,43.29846703121179,-1
1355,32400,8779.169921875,9212.37025285406,9387.750808891464,9786.726968062918,10848.06840587905,12487.094697003135,13512.77536393835,-76.68648995207309,39.117467977528186,1
1356,39200,8813.83984375,9132.664171033248,9333.092621735135,9748.574531815353,10807.786652173525,12450.544897468279,13494.017138308856,-81.69062954446107,39.79288841783103,-1
1357,44000,8674.349609375,9041.001258701599,9270.355191986551,9706.448064268672,10765.540374098306,12412.97081499969,13474.776948572593,-88.49558933631967,37.96784554056126,1
1358,34200,9004.080078125,9033.617022586279,9244.995657333071,9678.904221674802,10730.659972197844,12379.051504185016,13456.929855277394,-65.92627266733564,44.45310498714324,1
1359,39800,9257.4697265625,9078.387563381524,9246.183663926351,9662.377378729221,10701.487888125856,12347.990988984793,13440.165543386318,-30.85048295616042,48.87640454385011,0
1360,38800,9236.2802734375,9109.96610539272,9245.240483879794,9645.667688325624,10672.473875953809,12317.028693307706,13423.383566260774,-7.227291393241956,48.52838950969919,1
1361,48000,9424.240234375,9172.820931189175,9262.288079165051,9636.984258758934,10647.756378100761,12288.244728542206,13407.418922221312,21.343166240161423,51.806457004031635,-1
1362,39800,9066.7001953125,9151.59678401384,9243.660661655285,9614.620177839466,10616.44833487723,12256.189559057335,13390.090703750617,16.65558279681548,45.827562223795695,1
1363,46000,9149.2998046875,9151.137388148572,9234.673913372639,9596.372320068802,10587.39588873486,12225.275233143208,13373.161398764336,19.41895706638644,47.33958823546228,1
1364,41600,9201.849609375,9161.279832393859,9231.547789182388,9580.900841218065,10559.959328747536,12195.191396090788,13356.50945549332,24.745618571367828,48.32772322311533,-1
1365,29600,9090.8798828125,9147.199842477588,9218.15084571859,9561.684333045298,10530.868646649813,12164.302724316874,13339.480994125333,20.907831715213746,46.34984999367517,1
1366,28400,9300.8603515625,9177.93194429457,9226.027941513248,9551.4559416146,10506.512046747093,12135.810760408871,13323.35875603127,31.96176778877806,50.479789297746485,1
1367,20000,9583.8896484375,9259.123485123157,9260.110008839369,9552.727851686086,10488.242296285516,12110.41851053851,13308.430735641674,56.35903992090019,55.45703443921232,1
1368,45000,9647.4697265625,9336.792733411026,9297.001410527286,9556.4432193283,10471.593334508823,12085.911557464122,13293.81612083497,73.70752115192703,56.514402855344144,-1
1369,37600,9618.5400390625,9393.14219454132,9327.624137054449,9558.878388729641,10454.70119004454,12061.360597082017,13279.144360029492,79.6567692780687,55.864585723547854,-1
1370,33800,9465.830078125,9407.679771258056,9340.786607632597,9555.229435372596,10435.119583867916,12035.534422764036,13263.921548524882,70.06840774889031,52.43707531954771,1
1371,30000,9634.740234375,9453.091863881446,9368.782191131873,9558.347505921709,10419.270487838352,12011.64592337708,13249.433798767795,71.60935569768253,55.676370995716816,-1
1372,37200,9305.4501953125,9423.563530167656,9362.750572482408,9548.42996432919,10397.214640461601,11984.718602699822,13233.68935324502,48.08797539387123,48.71138804226581,-1
1373,28400,9035.0,9345.850824134126,9331.536232245988,9528.295455924124,10370.240093125727,11955.368168842113,13216.928118301927,13.736462046477827,43.85853995023917,0
1374,36800,9015.1796875,9279.716596807302,9301.407037508274,9508.173268927101,10343.407213806406,11926.11256206259,13200.154671472379,-9.639100356848154,43.51638182937968,1
1375,27400,9042.6298828125,9232.299254008341,9276.761594203916,9489.91666555006,10317.64924685603,11897.421192119804,13183.557766128426,-21.87110090489902,44.16604862536197,-1
1376,28000,8843.2099609375,9154.481395394174,9235.470962464258,9464.55561831035,10288.452429313089,11867.031030615502,13166.231028383154,-40.90578329349858,40.519823390841715,0
1377,32400,8822.0595703125,9087.99703037784,9196.098448925995,9439.359694859455,10259.414946956642,11836.732807129902,13148.889026554529,-51.73644779701348,40.141310195514166,1
1378,32200,8902.5595703125,9050.909538364773,9168.142365248521,9418.308709583105,10232.546523656756,11807.537053529728,13131.93761155955,-50.25222321271747,42.34872801944012,1
1379,37200,8954.8603515625,9031.699701004318,9147.829792516519,9400.134264170532,10207.245807377662,11779.152210724085,13115.262652437805,-42.812143512931556,43.79883367371432,-1
1380,42200,8891.6103515625,9003.681831115955,9123.42794099709,9380.19214995061,10181.193620133796,11750.420450931433,13098.401765009161,-39.30567385946567,42.409548385077755,-1
1381,30200,8607.080078125,8924.361480517764,9074.251954056892,9349.87402948686,10150.023054945503,11719.143432296543,13080.472337117408,-52.48053422800997,36.76063934156421,-1
1382,35200,8427.2900390625,8824.947192226711,9012.636533581237,9313.694265156493,10115.909529878512,11686.388672164861,13061.896759081259,-68.61639031359033,33.70554828213359,0
1383,40600,8446.490234375,8749.25580065637,8958.717838418737,9279.686263949377,10082.85172204676,11654.150876763968,13043.471982535524,-72.90679039780738,34.33318989030033,-1
1384,51400,8197.919921875,8638.988624900096,8886.260893986,9237.264054456266,10045.52633986514,11619.76051900388,13024.128461335282,-86.4700972080426,30.32976338086027,1
1385,52200,8325.8203125,8576.354962420077,8832.885600511143,9201.521162614843,10011.472755164841,11586.984994561055,13005.372740182247,-80.91190774092527,34.558203768178004,-1
1386,26400,8160.39990234375,8493.163950404813,8768.83934354282,9160.69287789833,9974.817847188186,11552.889620509142,12986.03153124876,-82.19473797889535,31.864545140322193,1
1387,36200,8343.75,8463.281160323852,8728.354644157791,9128.655902294473,9942.519473976537,11520.957882991639,12967.499469247767,-65.25308130335108,37.66424299072303,1
1388,49400,8756.6103515625,8521.946998571582,8731.04566391062,9114.06588069714,9919.036125017843,11493.45193740528,12950.68953265022,-22.981245736964922,48.32970892393833,1
1389,49400,8943.5400390625,8606.265606669767,8751.283223448894,9107.378592789899,9899.71937084051,11468.079679710328,12934.692927885399,18.585107502223025,52.30843427274836,-1
1390,47200,8863.8203125,8657.776547835814,8762.001041453761,9097.827287680491,9879.206518200102,11442.166651180873,12918.441939400827,40.470999281051036,50.521726844316184,1
1391,45600,8976.6796875,8721.557175768652,8782.446626791498,9093.076401398903,9861.334699770397,11417.634442587034,12902.706361548928,61.071971246674195,52.970821865660916,1
1392,36000,9001.75,8777.595740614923,8803.332662335164,9089.494973893063,9844.313220567024,11393.595791417016,12887.133681462905,74.04595512093206,53.52118951273021,-1
1393,32800,8966.6796875,8815.41252999194,8818.889521874673,9084.678688152158,9826.934338724113,11369.447372472569,12871.483166516944,77.55257304794262,52.59396271865519,1
1394,43200,9424.01953125,8937.133930243552,8876.520951338991,9097.986172195211,9818.95582768502,11350.08988151513,12857.720836635639,106.18911451714706,61.870835337645204,1
1395,50000,9471.0400390625,9043.915152007343,8933.141816836467,9112.615735601772,9812.066406128139,11331.392868157394,12844.201152812991,122.64778248104153,62.6794633446671,1
1396,49400,9667.900390625,9168.712199730875,9003.118823863946,9134.391604426213,9809.211633543919,11314.84070420185,12831.521309450964,139.8936943546525,65.93659402611449,1
1397,45200,10003.099609375,9335.589681659701,9098.355089150713,9168.45858501244,9813.050999401961,11301.788554004568,12820.230204859841,165.23859355356413,70.63589719727837,1
1398,52800,10048.490234375,9478.169792202762,9188.844150600646,9202.969630085483,9817.713162470734,11289.317923958504,12809.165374638344,175.45964002159755,71.21500497863549,-1
1399,41400,9568.1396484375,9496.16376344971,9224.967531347012,9217.290022962034,9812.771112687897,11272.191771963271,12796.227148186445,141.7140605841572,58.14607787172414,1
1400,53000,9708.5,9538.631010759767,9271.018242647297,9236.553159316463,9810.706338179225,11256.632649854184,12783.900892105861,121.46937776773511,60.43111392598958,1
1401,45800,9901.990234375,9611.302855482814,9331.11081328803,9262.648730887388,9812.513940084093,11243.153620844441,12772.396258741666,113.86182684086255,63.39774804954166,1
1402,64600,10348.830078125,9758.808300011251,9428.036457558219,9305.244077837882,9823.134061629456,11234.254879125841,12762.721343848985,130.4824518150794,69.15005532447879,1
1403,53800,10534.8701171875,9914.020663446501,9533.44918704672,9353.464706831986,9837.227844907835,11227.295826768248,12753.827726177682,144.47651728007145,71.1808003612675,1
1404,56400,10742.33984375,10079.684499507202,9648.581630542272,9407.93039847583,9855.150854785898,11222.470394101401,12745.797834431465,157.12901547893907,73.29220756618672,1
1405,58400,10803.8603515625,10224.519669918262,9758.608175401341,9462.672749577267,9873.937181454741,11218.305120046289,12738.04558899087,158.60511345618625,73.90277587599203,1
1406,43000,10967.2197265625,10373.05968124711,9873.714037416688,9521.674591811981,9895.586340763806,11215.806757922071,12730.976423871394,159.13630625593248,75.50416664544778,1
1407,70200,11284.73046875,10555.39383874769,10008.096554686528,9590.814037966415,9923.094145278385,11216.492565990011,12725.202986924802,168.5222810882408,78.29231318744733,-1
1408,60200,10947.400390625,10633.795149123152,10097.554062871144,9644.013502776555,9943.377437265446,11213.815031906777,12718.105970572307,140.7917257506868,69.27124992506236,1
1409,53600,11023.08984375,10711.654088048523,10185.70032771675,9698.09492791277,9964.757880958208,11211.917268840542,12711.339439127907,117.28797867592783,70.10363069280041,-1
1410,43200,10979.5,10765.223270438819,10261.30029650563,9748.34610721031,9984.851784305569,11209.604659200337,12704.425908432786,89.78616929646535,68.94534230496357,-1
1411,45000,10898.1103515625,10791.800686663555,10321.948873177713,9793.434901106473,10002.936112370062,11206.505213353195,12697.215067886398,58.6032061423889,66.72839478323937,-1
1412,39000,10817.5400390625,10796.948557143343,10369.148031833407,9833.59588690867,10019.066883195655,11202.634913111497,12689.711375156563,26.66634911853214,64.51675912747635,1
1413,41800,11134.990234375,10864.556892589675,10442.085384456415,9884.63095935833,10041.164375298216,11201.961831731034,12683.504903536677,21.27110979721499,68.89163137768654,1
1414,44600,11329.0498046875,10957.455475009241,10526.558186383185,9941.274835645749,10066.667057068302,11203.226388675876,12678.097897154046,24.871487029270668,71.22707933918605,1
1415,52400,11371.849609375,11040.334301882394,10607.062131430024,9997.375807164544,10092.512256123879,11204.904231667908,12672.883333130976,24.21167269735963,71.73115123663922,-1
1416,47600,11001.75,11032.617441505916,10644.651452246211,10036.763030412993,10110.516963923405,11202.882796526934,12666.212142180355,-5.489217912391496,61.670073063144976,1
1417,40400,11403.25,11106.743953204732,10716.898932984666,10090.350754710524,10136.11563790512,11204.876500044078,12661.17037714171,-2.5813272388846826,67.06671262192114,1
1418,46400,12134.75,11312.345162563786,10851.932367938509,10170.52327413364,10175.692555966405,11214.128972680455,12659.068898590247,41.67839179848335,74.19522569381317,0
1419,48400,12131.080078125,11476.09214567603,10973.755959384842,10247.407854682322,10214.413100959644,11223.25286427692,12656.961158787992,62.52464771996188,74.1085575692467,-1
1420,49200,11952.75,11571.423716540823,11066.993487062477,10314.2840172438,10248.835613811927,11230.511542244312,12654.149936597221,56.314093918858475,69.83945356347652,1
1421,47800,12116.9404296875,11680.52705917016,11166.988433979146,10384.976425574925,10285.827788383722,11239.33173017907,12652.005387667441,55.20093086088059,71.46909424343733,-1
1422,55200,11876.4296875,11719.70758483613,11234.554267647798,10443.464788787673,10317.324855692954,11245.671013336494,12648.90927708793,31.388169993973293,65.85579766868368,-1
1423,36000,11682.990234375,11712.364114743905,11277.262454955151,10492.073629791099,10344.367734478737,11250.022448371705,12645.053312845565,-2.4715150296533466,61.66104958901632,1
1424,40000,12158.0302734375,11801.497346482623,11361.145104334422,10557.40526287527,10380.281844161089,11259.057352103702,12643.109109095432,1.8129957500808587,67.18831420908644,-1
1425,217600,12019.650390625,11845.1279553111,11423.859893504954,10614.748209061534,10412.744587655423,11266.625442039238,12640.62025193587,-9.370210188724514,64.28107610397238,-1
1426,39000,11872.91015625,11850.68439549888,11466.62658519496,10664.087893265003,10441.658757330562,11272.65812576273,12637.555540975049,-30.174220673550508,61.25427293258442,1
1427,35000,12173.419921875,11915.231500774105,11533.940236307344,10723.277384583042,10475.951057618571,11281.620929704146,12635.702704172254,-27.30656116027376,64.8993769961562,1
1428,800,14284.2099609375,12389.027192806785,11795.870686272121,10862.92179934204,10551.362125011026,11311.497437477612,12642.28357146473,105.83781014350859,79.4929264713534,0
1429,89400,14302.0302734375,12771.62780893293,12034.552551716442,10997.788798326175,10625.63278141551,11341.253983109054,12648.909306801947,179.84778839545788,79.57015294215319,-1
1430,51000,14060.66015625,13029.434278396344,12227.515180719638,11117.901400597699,10693.653125471637,11368.312751001004,12654.54503873587,195.96291215465567,75.42689837070714,-1
1431,44800,13736.5400390625,13170.855430529577,12371.231833895148,11220.593111910044,10753.908311879377,11391.87720162848,12658.86438005454,169.21833051414342,70.14494035321407,1
1432,39400,13887.150390625,13314.114422548662,12515.605029774182,11325.16398558514,10815.9527094783,11416.70579057372,12663.767717422086,146.92261767658704,71.15573220627996,0
1433,37400,13913.2197265625,13433.935483351432,12648.71119137307,11426.656367584254,10877.284729618581,11441.546725260176,12668.755549793905,120.30136469293575,71.33662900618148,-1
1434,37800,13589.23046875,13464.994480431147,12738.28445588516,11511.46319508095,10930.986625442965,11462.916712757587,12672.430100368581,69.75036421926632,65.81248512786874,1
1435,47000,14109.6396484375,13593.92351403242,12868.889712318716,11613.3524677616,10993.930249660678,11489.252264356393,12678.167463833926,60.57918901493133,69.85102168770162,1
1436,42600,14296.009765625,13734.340764350938,13004.805907871696,11718.554714736636,11059.31796284809,11517.180199692399,12684.625916136485,56.3691899695732,71.1647229803218,1
1437,45200,14625.25,13912.522611480752,13159.13391664582,11832.542765139122,11129.930478435257,11548.10626735715,12692.372918467277,64.47861545536875,73.37212692023289,1
1438,44200,14840.6298828125,14098.144065747103,13319.276389614075,11950.506965832195,11203.409674561539,11580.867696366657,12700.948794572449,72.47124664073579,74.73469779089334,0
1439,43800,14874.91015625,14253.497283847682,13467.431986436544,12065.189443887795,11276.112654396955,11613.644238256044,12709.627283042219,68.24915586821976,74.9543716493894,0
1440,43000,14870.900390625,14376.977905203146,13601.095643978302,12175.217324152001,11347.296569965827,11646.054747234839,12718.255119799036,53.9933085138955,74.87236768614497,1
1441,39200,15008.6796875,14503.318261662518,13735.151267170846,12286.333495263689,11419.799205956604,11679.513701864344,12727.398531246945,43.12139704706715,75.85006300466554,1
1442,36800,15103.5498046875,14623.364570267515,13865.474937410529,12396.812566221486,11492.744762367116,11713.583712837708,12736.884165073056,32.10374861043954,76.52730681658406,-1
1443,31400,14665.919921875,14631.875640589013,13941.70779307381,12485.797168403979,11555.57991404054,11742.960192529621,12744.584906617174,-12.48375851852336,67.1697023729241,1
1444,51600,15127.0,14730.900512471211,14054.592765162019,12589.373750035196,11626.301103861519,11776.6322304149,12754.095545712515,-18.39282875098013,71.16963330014308,1
1445,42400,15466.8095703125,14878.08232403947,14189.089603747778,12702.214370438229,11702.350776464507,11813.350412901444,12764.92474341551,-7.446520358054499,73.7116848632974,-1
1446,42000,15411.4697265625,14984.759804544075,14305.506758301563,12808.459678521534,11775.798676466447,11849.152595126927,12775.489793248433,-11.70995109777698,72.58916764421895,-1
1447,40600,15237.9404296875,15035.395929572762,14394.309965100223,12903.733433469219,11844.355938906469,11882.871877062855,12785.319935509668,-32.798941018962296,69.03882999362382,-1
1448,34600,14875.51953125,15003.42064990821,14440.139447590678,12981.05837848023,11904.378980339014,11912.649465661732,12793.664045672303,-75.30821107563418,62.19671458852978,1
1449,32000,14957.91015625,14994.31855117657,14489.45094365347,13058.581977608455,11964.84494421844,11942.950567060621,12802.30375070455,-100.45641665055246,63.09221180463938,-1
1450,35400,14522.83984375,14900.022809691256,14492.630838900757,13116.003854712046,12015.498308565599,11968.621107127183,12809.172158261617,-146.19892051069985,55.602040347877264,-1
1451,75800,14265.5302734375,14773.124302440505,14471.002213618542,13161.083322113043,12060.053396978903,11991.47592470241,12814.985963112618,-190.77414172217073,51.693345054269244,1
1452,37400,14521.8896484375,14722.877371639905,14475.848635982253,13214.448276086552,12108.802629681053,12016.654170709726,12821.799949880382,-199.0650611063577,55.08136229537725,-1
1453,31600,14326.2197265625,14643.545842624426,14461.598263656562,13258.047156497374,12152.71187912425,12039.634922509256,12827.805617651567,-212.57280351744726,52.07901479578729,0
1454,35600,14324.009765625,14579.63862722454,14448.494597177367,13299.849611757281,12195.707876876739,12062.365020450707,12833.77848850176,-215.81159218990672,52.04451024168678,1
1455,30600,14422.73046875,14548.256995529631,14446.040870660476,13343.88415516876,12239.807334141555,12085.85124381687,12840.121610179398,-205.51117948679803,53.52577979734384,-1
1456,29600,14345.6201171875,14507.729619861206,14436.476989377335,13383.167918385181,12281.506597172167,12108.336506238467,12846.13158425927,-198.01734790199043,52.17025382698108,1
1457,32400,14764.6396484375,14559.111625576465,14467.730575954494,13437.343280348017,12330.677548682372,12134.767383275275,12853.79029908633,-160.5622943623806,58.34375116647329,0
1458,26600,14785.740234375,14604.437347336172,14498.017210089782,13490.221592270644,12379.292651369353,12161.145222589701,12861.502674077503,-131.31988667628207,58.63330475257693,-1
1459,35200,14493.83984375,14582.317846618938,14497.619365676468,13529.57917076003,12421.164873000653,12184.356114342541,12868.0189901241,-128.4336281493181,53.131264247033606,1
1460,28800,14645.4697265625,14594.94822260765,14511.700352427519,13573.339584713069,12465.210513665244,12208.844807001447,12875.114601846408,-113.62040365194287,55.46890408606335,0
1461,31200,14658.490234375,14607.656624961122,14525.680341184421,13615.894512150791,12508.641795263457,12233.219388368349,12882.233865848519,-100.69488426664748,55.673354050142414,1
1462,29000,14913.0498046875,14668.735260906398,14562.572671041858,13666.763347152231,12556.25383505403,12259.884367635208,12890.340915504561,-73.98615626007927,59.580509416712694,-1
1463,43400,14043.400390625,14543.66828685012,14513.127691954538,13681.53342728842,12585.702281699,12277.630795724659,12894.94394734137,-111.61425738067135,44.990486794929865,1
1464,35800,14170.4501953125,14469.024668542595,14480.491739893392,13700.706633877599,12617.083428503227,12296.464819601157,12900.035788650635,-123.73350220910172,47.03121985861114,-1
1465,37600,13769.150390625,14329.049812959078,14412.744944724975,13703.390702769653,12639.896635673955,12311.11840737254,12903.505308019796,-152.66500333130588,41.761321249784835,0
1466,28400,13757.4599609375,14214.731842554764,14350.33685103093,13705.51106583506,12662.026602510858,12325.509865616968,12906.914308630247,-165.4055493575467,41.61503198466197,-1
1467,27800,13504.2197265625,14072.629419356312,14269.754267748222,13697.617287824372,12678.703694076235,12337.238321944784,12909.298761396443,-182.3681894507926,38.47118963507435,-1
1468,24600,13400.3203125,13938.16759798505,14186.951033915057,13685.95858290969,12692.993132064825,12347.816252199063,12911.258927269113,-191.14171042855375,37.22853194202041,1
