Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00+05:30,6626.490234375,6684.22021484375,6626.490234375,6679.2001953125,12000,0.0,0.0
2005-01-04 00:00:00+05:30,6683.56005859375,6696.31005859375,6640.89990234375,6651.009765625,16600,0.0,0.0
2005-01-05 00:00:00+05:30,6628.89013671875,6629.97998046875,6337.60986328125,6458.83984375,24000,0.0,0.0
2005-01-06 00:00:00+05:30,6447.27001953125,6481.22998046875,6325.35986328125,6367.39013671875,22200,0.0,0.0
2005-01-07 00:00:00+05:30,6374.18994140625,6440.169921875,6348.75,6420.4599609375,17800,0.0,0.0
2005-01-10 00:00:00+05:30,6440.330078125,6469.08984375,6286.85009765625,6308.5400390625,13200,0.0,0.0
2005-01-11 00:00:00+05:30,6317.39013671875,6329.89013671875,6208.81982421875,6222.8701171875,16200,0.0,0.0
2005-01-12 00:00:00+05:30,6250.35009765625,6263.7099609375,6070.330078125,6102.740234375,20800,0.0,0.0
2005-01-13 00:00:00+05:30,6138.0498046875,6242.9501953125,6138.0498046875,6221.06005859375,20200,0.0,0.0
2005-01-14 00:00:00+05:30,6232.419921875,6249.39013671875,6144.080078125,6173.81982421875,18200,0.0,0.0
2005-01-17 00:00:00+05:30,6202.740234375,6232.97021484375,6087.5498046875,6194.06982421875,19000,0.0,0.0
2005-01-18 00:00:00+05:30,6221.27978515625,6267.60986328125,6173.08984375,6192.35009765625,21800,0.0,0.0
2005-01-19 00:00:00+05:30,6211.27978515625,6230.6201171875,6160.66015625,6173.31982421875,16600,0.0,0.0
2005-01-20 00:00:00+05:30,6170.330078125,6197.2099609375,6091.080078125,6183.240234375,26600,0.0,0.0
2005-01-24 00:00:00+05:30,6201.60009765625,6215.77978515625,6089.52001953125,6106.43017578125,18000,0.0,0.0
2005-01-25 00:00:00+05:30,6093.66015625,6174.0,6069.330078125,6162.97998046875,21400,0.0,0.0
2005-01-27 00:00:00+05:30,6188.3798828125,6252.240234375,6188.3798828125,6239.43017578125,22200,0.0,0.0
2005-01-28 00:00:00+05:30,6245.259765625,6430.72021484375,6245.259765625,6419.08984375,23600,0.0,0.0
2005-01-31 00:00:00+05:30,6463.52001953125,6565.0,6455.5498046875,6555.93994140625,22000,0.0,0.0
2005-02-01 00:00:00+05:30,6565.2099609375,6586.25,6508.990234375,6552.47021484375,28400,0.0,0.0
2005-02-02 00:00:00+05:30,6560.6201171875,6600.02001953125,6510.419921875,6530.06005859375,88400,0.0,0.0
2005-02-03 00:00:00+05:30,6550.75,6630.68017578125,6550.75,6619.97021484375,14400,0.0,0.0
2005-02-04 00:00:00+05:30,6635.85009765625,6684.16015625,6571.509765625,6618.22998046875,16800,0.0,0.0
2005-02-07 00:00:00+05:30,6652.330078125,6658.330078125,6514.85986328125,6535.169921875,12400,0.0,0.0
2005-02-08 00:00:00+05:30,6528.81005859375,6573.93017578125,6508.330078125,6544.77001953125,12600,0.0,0.0
2005-02-09 00:00:00+05:30,6556.52978515625,6613.5400390625,6553.39990234375,6593.52978515625,13000,0.0,0.0
2005-02-10 00:00:00+05:30,6600.85009765625,6608.9599609375,6533.97021484375,6577.830078125,12600,0.0,0.0
2005-02-11 00:00:00+05:30,6594.31982421875,6640.10986328125,6594.31982421875,6633.759765625,15200,0.0,0.0
2005-02-14 00:00:00+05:30,6673.39013671875,6719.169921875,6659.64013671875,6679.330078125,13600,0.0,0.0
2005-02-15 00:00:00+05:30,6694.7900390625,6694.7900390625,6640.43017578125,6670.06005859375,20800,0.0,0.0
2005-02-16 00:00:00+05:30,6673.7099609375,6714.1298828125,6581.52978515625,6607.77978515625,14800,0.0,0.0
2005-02-17 00:00:00+05:30,6598.77001953125,6599.47998046875,6533.1298828125,6589.2900390625,14400,0.0,0.0
2005-02-18 00:00:00+05:30,6595.18994140625,6642.77001953125,6564.5498046875,6584.31982421875,14400,0.0,0.0
2005-02-21 00:00:00+05:30,6585.8798828125,6602.52978515625,6521.06982421875,6534.68017578125,11800,0.0,0.0
2005-02-22 00:00:00+05:30,6531.580078125,6603.14013671875,6515.72998046875,6589.41015625,11000,0.0,0.0
2005-02-23 00:00:00+05:30,6593.85009765625,6607.77978515625,6565.419921875,6582.5,12200,0.0,0.0
2005-02-24 00:00:00+05:30,6616.3701171875,6621.68017578125,6565.81005859375,6574.2099609375,26800,0.0,0.0
2005-02-25 00:00:00+05:30,6588.2900390625,6622.6201171875,6543.91015625,6569.72021484375,14400,0.0,0.0
