Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00+05:30,17473.44921875,17582.83984375,17378.380859375,17558.73046875,28200,0.0,0.0
2010-01-05 00:00:00+05:30,17555.76953125,17729.779296875,17555.76953125,17686.240234375,27000,0.0,0.0
2010-01-06 00:00:00+05:30,17719.470703125,17790.330078125,17636.7109375,17701.130859375,21400,0.0,0.0
2010-01-07 00:00:00+05:30,17701.970703125,17733.33984375,17566.5390625,17615.720703125,18000,0.0,0.0
2010-01-08 00:00:00+05:30,17603.869140625,17658.119140625,17508.9609375,17540.2890625,17200,0.0,0.0
2010-01-11 00:00:00+05:30,17724.58984375,17776.5703125,17500.7890625,17526.7109375,18400,0.0,0.0
2010-01-12 00:00:00+05:30,17534.099609375,17612.0,17392.55078125,17422.509765625,18600,0.0,0.0
2010-01-13 00:00:00+05:30,17368.029296875,17528.310546875,17276.4609375,17509.80078125,26200,0.0,0.0
2010-01-14 00:00:00+05:30,17525.7109375,17628.0390625,17525.7109375,17584.869140625,23400,0.0,0.0
2010-01-15 00:00:00+05:30,17604.310546875,17639.849609375,17529.109375,17554.30078125,17600,0.0,0.0
2010-01-18 00:00:00+05:30,17538.720703125,17712.599609375,17505.5,17641.080078125,15400,0.0,0.0
2010-01-19 00:00:00+05:30,17650.8203125,17664.859375,17463.779296875,17486.060546875,13400,0.0,0.0
2010-01-20 00:00:00+05:30,17486.689453125,17590.58984375,17425.05078125,17474.490234375,17000,0.0,0.0
2010-01-21 00:00:00+05:30,17474.490234375,17474.490234375,17025.259765625,17051.140625,17200,0.0,0.0
2010-01-22 00:00:00+05:30,16978.359375,17000.330078125,16608.08984375,16859.6796875,23200,0.0,0.0
2010-01-25 00:00:00+05:30,16847.69921875,16877.76953125,16705.560546875,16780.4609375,16400,0.0,0.0
2010-01-27 00:00:00+05:30,16708.599609375,16708.599609375,16230.849609375,16289.8203125,25600,0.0,0.0
2010-01-28 00:00:00+05:30,16317.16015625,16524.689453125,16182.1396484375,16306.8701171875,21600,0.0,0.0
2010-01-29 00:00:00+05:30,16253.8203125,16390.310546875,15982.080078125,16357.9599609375,25400,0.0,0.0
2010-02-01 00:00:00+05:30,16339.3203125,16422.400390625,16160.7998046875,16356.0302734375,20000,0.0,0.0
2010-02-02 00:00:00+05:30,16368.4404296875,16525.98046875,16129.1103515625,16163.4404296875,20600,0.0,0.0
2010-02-03 00:00:00+05:30,16210.25,16552.990234375,16210.25,16496.05078125,16400,0.0,0.0
2010-02-04 00:00:00+05:30,16500.2890625,16508.220703125,16188.7998046875,16224.9501953125,15800,0.0,0.0
2010-02-05 00:00:00+05:30,16222.5595703125,16222.5595703125,15725.4296875,15790.9296875,23000,0.0,0.0
2010-02-08 00:00:00+05:30,15931.33984375,16061.41015625,15651.990234375,15935.6103515625,26600,0.0,0.0
2010-02-09 00:00:00+05:30,15940.73046875,16094.1298828125,15862.900390625,16042.1796875,21200,0.0,0.0
2010-02-10 00:00:00+05:30,16042.1796875,16141.1298828125,15892.009765625,15922.169921875,19800,0.0,0.0
2010-02-11 00:00:00+05:30,15928.2802734375,16202.8701171875,15928.2802734375,16152.58984375,14400,0.0,0.0
2010-02-15 00:00:00+05:30,16186.900390625,16227.0400390625,16011.8203125,16038.349609375,17000,0.0,0.0
2010-02-16 00:00:00+05:30,16042.1796875,16310.3896484375,16021.2900390625,16226.6796875,20600,0.0,0.0
2010-02-17 00:00:00+05:30,16228.91015625,16480.890625,16228.91015625,16428.91015625,19600,0.0,0.0
2010-02-18 00:00:00+05:30,16421.19921875,16452.509765625,16287.169921875,16327.83984375,14000,0.0,0.0
2010-02-19 00:00:00+05:30,16256.5302734375,16301.9404296875,16074.580078125,16191.6298828125,19400,0.0,0.0
2010-02-22 00:00:00+05:30,16191.3203125,16423.23046875,16191.3203125,16237.0498046875,14000,0.0,0.0
2010-02-23 00:00:00+05:30,16213.1396484375,16324.9296875,16178.91015625,16286.3203125,13400,0.0,0.0
2010-02-24 00:00:00+05:30,16218.6796875,16328.4404296875,16187.4404296875,16255.9697265625,12400,0.0,0.0
2010-02-25 00:00:00+05:30,16264.099609375,16329.330078125,16167.1298828125,16254.2001953125,12200,0.0,0.0
2010-02-26 00:00:00+05:30,16255.330078125,16669.25,16249.669921875,16429.55078125,31000,0.0,0.0
2010-03-02 00:00:00+05:30,16438.44921875,16808.490234375,16438.44921875,16772.560546875,22400,0.0,0.0
2010-03-03 00:00:00+05:30,16778.2890625,17012.609375,16778.2890625,17000.009765625,20000,0.0,0.0
