Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00+05:30,5209.5400390625,5384.66015625,5209.5400390625,5375.10986328125,0,0.0,0.0
2000-01-04 00:00:00+05:30,5533.97998046875,5533.97998046875,5376.43017578125,5491.009765625,0,0.0,0.0
2000-01-05 00:00:00+05:30,5265.08984375,5464.35009765625,5184.47998046875,5357.0,0,0.0,0.0
2000-01-06 00:00:00+05:30,5424.2099609375,5489.85986328125,5391.330078125,5421.52978515625,0,0.0,0.0
2000-01-07 00:00:00+05:30,5358.27978515625,5463.25,5330.580078125,5414.47998046875,0,0.0,0.0
2000-01-10 00:00:00+05:30,5617.58984375,5668.27978515625,5459.97021484375,5518.39013671875,0,0.0,0.0
2000-01-11 00:00:00+05:30,5513.0400390625,5537.68994140625,5221.27978515625,5296.2998046875,0,0.0,0.0
2000-01-12 00:00:00+05:30,5267.85009765625,5494.2998046875,5267.85009765625,5491.2001953125,0,0.0,0.0
2000-01-13 00:00:00+05:30,5568.64013671875,5652.22021484375,5430.81005859375,5444.81982421875,0,0.0,0.0
2000-01-14 00:00:00+05:30,5460.31005859375,5476.3798828125,5344.58984375,5471.27001953125,0,0.0,0.0
2000-01-17 00:00:00+05:30,5617.7001953125,5664.5,5404.06982421875,5404.06982421875,0,0.0,0.0
2000-01-18 00:00:00+05:30,5414.259765625,5465.5400390625,5347.919921875,5464.509765625,0,0.0,0.0
2000-01-19 00:00:00+05:30,5496.68017578125,5528.1201171875,5460.68017578125,5478.240234375,0,0.0,0.0
2000-01-20 00:00:00+05:30,5508.0400390625,5516.16015625,5348.56005859375,5355.7998046875,0,0.0,0.0
2000-01-21 00:00:00+05:30,5352.6298828125,5441.830078125,5330.080078125,5423.0498046875,0,0.0,0.0
2000-01-24 00:00:00+05:30,5529.3798828125,5583.22021484375,5439.47998046875,5458.06005859375,0,0.0,0.0
2000-01-25 00:00:00+05:30,5412.490234375,5430.2900390625,5351.22021484375,5367.7900390625,0,0.0,0.0
2000-01-26 00:00:00+05:30,5412.490234375,5430.2900390625,5351.22021484375,5367.7900390625,0,0.0,0.0
2000-01-27 00:00:00+05:30,5424.14013671875,5457.2998046875,5362.25,5369.10009765625,0,0.0,0.0
2000-01-28 00:00:00+05:30,5417.52978515625,5417.52978515625,5331.5400390625,5335.7998046875,0,0.0,0.0
2000-01-31 00:00:00+05:30,5338.669921875,5345.2998046875,5186.31982421875,5205.2900390625,0,0.0,0.0
2000-02-01 00:00:00+05:30,5217.64990234375,5232.83984375,5127.7900390625,5215.5400390625,0,0.0,0.0
2000-02-02 00:00:00+05:30,5264.6201171875,5342.97998046875,5264.6201171875,5304.919921875,0,0.0,0.0
2000-02-03 00:00:00+05:30,5366.6201171875,5381.740234375,5323.31982421875,5340.18994140625,0,0.0,0.0
2000-02-04 00:00:00+05:30,5394.0,5402.7001953125,5313.58984375,5313.58984375,0,0.0,0.0
2000-02-07 00:00:00+05:30,5431.5498046875,5518.2900390625,5431.5498046875,5474.0,0,0.0,0.0
2000-02-08 00:00:00+05:30,5585.3798828125,5647.64013671875,5585.3798828125,5610.56005859375,0,0.0,0.0
2000-02-09 00:00:00+05:30,5704.009765625,5756.8701171875,5635.68994140625,5649.10009765625,0,0.0,0.0
2000-02-10 00:00:00+05:30,5765.27978515625,5789.0400390625,5715.0498046875,5789.0400390625,0,0.0,0.0
2000-02-11 00:00:00+05:30,5985.0498046875,6005.85009765625,5917.0400390625,5933.56005859375,0,0.0,0.0
2000-02-14 00:00:00+05:30,6130.22998046875,6150.68994140625,5923.169921875,5924.31005859375,0,0.0,0.0
2000-02-15 00:00:00+05:30,5797.31005859375,5941.8798828125,5774.31982421875,5803.18994140625,0,0.0,0.0
2000-02-16 00:00:00+05:30,5782.2001953125,5864.97021484375,5711.75,5725.5,0,0.0,0.0
2000-02-17 00:00:00+05:30,5810.240234375,5877.0400390625,5799.7900390625,5835.14990234375,0,0.0,0.0
2000-02-18 00:00:00+05:30,5894.18994140625,5894.18994140625,5681.97998046875,5721.64990234375,0,0.0,0.0
2000-02-21 00:00:00+05:30,5874.25,5941.89990234375,5834.509765625,5874.89013671875,0,0.0,0.0
2000-02-22 00:00:00+05:30,6000.2998046875,6009.02001953125,5864.7900390625,5883.330078125,0,0.0,0.0
2000-02-23 00:00:00+05:30,6002.490234375,6033.97998046875,5612.5498046875,5642.4599609375,0,0.0,0.0
2000-02-24 00:00:00+05:30,5764.16015625,5816.16015625,5620.830078125,5810.169921875,0,0.0,0.0
2000-02-25 00:00:00+05:30,5840.25,5840.25,5623.080078125,5623.080078125,0,0.0,0.0
2000-02-28 00:00:00+05:30,5737.52978515625,5740.68994140625,5580.0498046875,5740.68994140625,0,0.0,0.0
2000-02-29 00:00:00+05:30,5827.81005859375,5903.490234375,5383.60986328125,5447.47021484375,0,0.0,0.0
2000-03-01 00:00:00+05:30,5464.64990234375,5681.10986328125,5341.60986328125,5642.1201171875,0,0.0,0.0
2000-03-02 00:00:00+05:30,5803.330078125,5828.7900390625,5528.31005859375,5528.31005859375,0,0.0,0.0
2000-03-03 00:00:00+05:30,5602.93994140625,5602.93994140625,5362.7998046875,5378.27001953125,0,0.0,0.0
2000-03-06 00:00:00+05:30,5662.2900390625,5692.97021484375,5459.60986328125,5520.68994140625,0,0.0,0.0
2000-03-07 00:00:00+05:30,5674.990234375,5674.990234375,5525.89013671875,5589.85009765625,0,0.0,0.0
2000-03-08 00:00:00+05:30,5711.8798828125,5783.509765625,5439.14013671875,5511.419921875,0,0.0,0.0
2000-03-09 00:00:00+05:30,5579.8701171875,5607.93994140625,5278.68017578125,5328.7900390625,0,0.0,0.0
2000-03-10 00:00:00+05:30,5384.419921875,5478.97021484375,5196.72021484375,5301.77978515625,0,0.0,0.0
2000-03-13 00:00:00+05:30,5372.81982421875,5430.8701171875,5100.6201171875,5129.22021484375,0,0.0,0.0
2000-03-14 00:00:00+05:30,5020.5498046875,5177.5498046875,4943.2998046875,5175.7099609375,0,0.0,0.0
2000-03-15 00:00:00+05:30,5067.419921875,5339.93994140625,5045.990234375,5249.759765625,0,0.0,0.0
2000-03-16 00:00:00+05:30,5249.97998046875,5301.43994140625,5077.330078125,5102.41015625,0,0.0,0.0
2000-03-21 00:00:00+05:30,5177.58984375,5230.35986328125,5085.52978515625,5133.240234375,0,0.0,0.0
2000-03-22 00:00:00+05:30,5204.06982421875,5247.27978515625,5159.35986328125,5201.8701171875,0,0.0,0.0
2000-03-23 00:00:00+05:30,5314.31982421875,5314.31982421875,5088.10009765625,5115.02001953125,0,0.0,0.0
