,Volume,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
3157,14790120,220.7987042849397,222.95779426231866,219.74741966840395,218.6823293341694,222.6298454584438,226.33179610458143,-2.5478871249805906,36.59232865684621,-1
3158,7282048,218.57924663107678,221.69528204834782,219.35345874084402,218.50448946647543,222.50120436946054,226.26540736171134,-2.799255734054066,35.875814747350034,1
3159,5707320,217.06095284685364,220.67551973040622,219.02539281806432,218.3556436891187,222.38664291016204,226.20441882018739,-2.740563401174695,37.790476154211376,1
3160,10192576,216.2485578097095,219.94442048571352,218.78906281191013,218.24957109450511,222.29323330569412,226.15170248821514,-2.438103843284749,40.76831404656727,0
3161,10937200,215.70165386495512,219.33200311430627,218.5821990971661,218.15579816364237,222.20587812937814,226.1012527301222,-2.088634338610881,41.5400877013566,0
3162,4566864,215.30355942008913,218.7966867834795,218.39117880475274,218.0677859552658,222.12135378620647,226.05179136848747,-1.7435479707269397,41.852391164337604,-1
3163,4743144,214.40366906927443,218.03548877229244,218.09364660323362,217.92395074161726,222.00874437207523,225.99092237167122,-1.6134288778929342,38.579487113384374,-1
3164,11256776,213.53414131010706,217.27554034383007,217.77844596284945,217.76815033630677,221.88981189348183,225.92731002796572,-1.4834087174786346,37.761147984766154,-1
3165,4736664,212.67279644652317,216.50905240557842,217.44311149341172,217.59902690374994,221.7638179143645,225.86064378830193,-1.3620250613840503,36.82926797081047,1
3166,5728256,212.39312607323416,216.01051832695933,217.20120298700647,217.47378764981585,221.6594460403915,225.80241544814933,-1.0657967178382632,40.721245867260734,0
3167,6517320,212.25271191815764,215.59914089561573,216.98511876390236,217.35927809829178,221.56025807280403,225.74608267309824,-0.7771281201566431,41.511050546765865,0
3168,7010976,212.1699338167527,215.2410152304269,216.78330318144083,217.24996212428863,221.4635273597526,225.69056466406843,-0.5237161120247915,41.80720546105736,1
3169,7049216,212.52386514422247,215.11707001363405,216.67178503527066,217.1844102100275,221.38866231591527,225.64365458738195,-0.1798567880409494,45.99394299096617,-1
3170,4959200,212.6341098155733,214.92259558385715,216.53073811235717,217.10303750291757,221.30594018840344,225.59348067086935,0.013840749743669,44.57276507072617,0
3171,6815768,212.7796389266774,214.77394413502253,216.40646427936645,217.028952708228,221.22689357330586,225.54465142815567,0.17669920314585053,45.17768981678969,1
3172,4695264,213.30367329954507,214.83355048321235,216.36698767198016,216.99669247224358,221.168912650099,225.50415306233873,0.4230577991302815,49.405402370735565,-1
3173,5229160,213.201517130847,214.63920209967353,216.22682707527719,216.91344890756656,221.08556916558118,225.45340950702422,0.41144253429786604,44.661087214255865,-1
3174,5938920,212.643190023037,214.23640967035195,215.9987115661211,216.7846653963632,220.97934341857834,225.3933555033706,0.2520946335952008,40.80379187152091,1
3175,3696192,212.3801831219452,213.9594330843735,215.81555250539395,216.6766156957932,220.8833116981704,225.3372070004333,0.21860976728417691,42.85205220648145,-1
3176,9133048,211.04727699072026,213.17431112070176,215.41947799403812,216.45956691896205,220.73238971575896,225.25887744141286,-0.15150844091975957,34.90288527947652,1
3177,13693104,210.82394830156062,212.86538944681797,215.204229192112,216.3302811095751,220.62490955485512,225.1976868470157,-0.08570730126474757,43.39521520127315,1
3178,4036128,210.91762421742035,212.71557405958382,215.05082129755306,216.23051965950154,220.53204804566113,225.14217643198114,0.06797548612086102,45.852807008169066,-1
3179,5440304,210.38696802628004,212.29164731692998,214.78468490399092,216.0727735922187,220.40998133139306,225.07479985245914,-0.011609503615440886,41.53440276382127,1
3180,6989808,210.41216231164907,212.12224656799617,214.6171654745452,215.9626778666921,220.31150330275358,225.01666867322027,0.10353528044731064,45.62949091996106,1
3181,5827312,211.01910668037397,212.24840252868924,214.57127208947574,215.91286016943627,220.24319863461946,224.97048190867758,0.37819819734565385,50.50121354396672,0
3182,3477736,211.41418060797105,212.3194571753245,214.50943696119668,215.85507039020703,220.17107204440794,224.9226735031274,0.5214746074634835,49.760808345478296,1
3183,3788056,212.4442412148925,212.723745410301,214.59002702713323,215.8691181773827,220.13518559264844,224.88930747574,0.8304023067138091,55.32675245330526,1
3184,5717304,214.22236379710932,213.5438510022701,214.85453005061729,215.97735057240433,220.14712259298005,224.87511804121002,1.3016742420416918,61.46957149985999,-1
3185,10365096,215.18978068612498,214.0691459775003,215.0194288032279,216.03838220942976,220.13629996262392,224.85190179450734,1.3973837793877524,57.41419719725818,-1
3186,7050712,215.81321370905624,214.47274596066993,215.14835103842606,216.08330426074366,220.11809743365038,224.8257742256701,1.3466840490491452,56.096130509820775,0
3187,5202984,216.3531527543544,214.8575233868487,215.28029448537197,216.13141524440314,220.10212540879363,224.8005731666277,1.2649732583533706,56.39122306777523,0
3188,4510288,216.7546566028976,215.1911565878222,215.4010936034778,216.17555894247573,220.0847975141496,224.77486497832606,1.1423661286915197,56.09112387174245,-1
3189,13995024,216.09131073153682,215.02418236480045,215.32410668750194,216.1213484138345,220.01865950153217,224.72960774187004,0.6935068870931893,47.32145207912344,-1
3190,11011928,214.7686845715576,214.49599165688048,215.0948546578603,215.98980052309798,219.91377910780193,224.66872379851583,0.12356468961973799,41.67690045452603,-1
3191,9485912,213.40331435646482,213.87178611775792,214.81434402406555,215.8304348393949,219.79465527086953,224.60194978533252,-0.33801849338992956,39.6983366294399,-1
3192,6829920,212.17484569903905,213.24218468457488,214.5181333199585,215.66074248751255,219.6699419952324,224.53272432139642,-0.6521219888183778,38.818804512319176,-1
3193,11384424,210.8426994352078,212.50617798888993,214.16503453799479,215.4598191586486,219.52908798910954,224.45680172681952,-0.9238651945305478,36.579565132155636,0
3194,15359688,209.84415161359593,211.8722524972955,213.83895319639296,215.26952492436146,219.39297726610496,224.38252291883683,-1.019793671066599,37.32807736578366,-1
3195,9967112,208.79000329771267,211.17712464366542,213.4755985625807,215.05772066911035,219.2455188856878,224.30344462388808,-1.1010711973388234,35.607804326470216,0
3196,8507992,207.8615772231311,210.507672099012,213.10980540031497,214.8416840801142,219.0952935527437,224.2229832598199,-1.1120858523522639,35.02828906269076,-1
3197,10961640,206.8939767443252,209.7949009304491,212.71426694654193,214.6076621147476,218.9353759535035,224.13835488285096,-1.1205423195670834,33.47801628802229,0
3198,8292000,206.20500378315546,209.19054007407075,212.35092753446094,214.38670072511846,218.7812837742495,224.05576309464985,-1.0254912575459039,34.65678964305677,1
3199,9991896,206.1044357657822,208.85831375237726,212.0901916976699,214.2147296948446,218.65114327596132,223.98249523278014,-0.7515813977418775,40.65306823861077,0
3200,8441728,206.08579775813357,208.58716441667838,211.85180165962555,214.05228446776923,218.5253731511014,223.91075371778916,-0.5022717164705375,41.446882018575884,0
3201,6924016,206.02162282564748,208.31837952896643,211.61310053947176,213.88817830198573,218.3984034988089,223.838315272192,-0.3157500252063916,40.97647884733909,1
3202,4323992,206.42627653200236,208.29233303643838,211.47317076762667,213.77246964961813,218.2953834775016,223.77526767173384,-0.01641876381424412,46.975298146132914,-1
3203,3263560,206.62366893068003,208.20860974967192,211.31395773851938,213.64654428082153,218.18710342822686,223.7099501901117,0.1521524768645346,45.59277929365318,-1
3204,8110232,206.28886739552058,207.89823370254913,211.06437748425913,213.47432877535738,218.05538758570606,223.63505881711677,0.11267316258945792,40.57684110975243,1
3205,7064256,206.65619462442427,207.91987844897673,210.94912752566228,213.36841144396493,217.95658276933128,223.5731444247931,0.30449913837026,48.45020733734241,0
3206,3451824,206.869428966141,207.90106777126542,210.82258787104837,213.2566085704806,217.85474976996488,223.50986786554446,0.40215082902925525,47.5882552228086,-1
3207,2959992,206.86353328521747,207.80000898938522,210.66640601577288,213.12954603564978,217.7451497778411,223.4433212894805,0.4041538178594368,45.67289229788787,0
3208,4349944,206.86508505102555,207.7115597631826,210.51757801963504,213.0056202154242,217.63695218914873,223.3771654843898,0.4034937628474715,45.75640099763535,1
3209,10599288,207.38054155156263,207.87639860037578,210.4754129033243,212.93506075677638,217.55541403357225,223.32153754853877,0.5623594041864495,52.24187075101498,1
3210,8454008,208.0016469863673,208.12493861230055,210.47583077870712,212.88656586506963,217.48507228921417,223.27029815203997,0.7141294736720036,54.61411698360327,1
