Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01 00:00:00+05:30,366.75566015463204,369.18648845992266,364.5111242586098,367.7708435058594,2002764,0.0,0.0
2015-01-02 00:00:00+05:30,367.32371656694033,376.0877119017288,367.32371656694033,374.9980163574219,6778320,0.0,0.0
2015-01-05 00:00:00+05:30,374.3833486533407,378.1273638164369,368.348207855667,371.77557373046875,9937024,0.0,0.0
2015-01-06 00:00:00+05:30,368.81388343390506,369.7452316243947,360.2641024976114,364.00811767578125,9667316,0.0,0.0
2015-01-07 00:00:00+05:30,366.0198988188172,367.83602808776556,363.2258537896659,365.74981689453125,7249916,0.0,0.0
2015-01-08 00:00:00+05:30,369.85705311397766,371.9805319047992,363.2258573932691,367.5938720703125,13564920,0.0,0.0
2015-01-09 00:00:00+05:30,368.83256582738363,392.8427306301899,356.3431982047694,386.4071044921875,44863328,0.0,0.0
2015-01-12 00:00:00+05:30,389.67608874467794,394.742613881725,386.5095048495252,394.1372375488281,12758888,0.0,0.0
2015-01-13 00:00:00+05:30,392.61921788155007,392.61921788155007,386.50956363586636,389.09869384765625,8801236,0.0,0.0
2015-01-14 00:00:00+05:30,390.8868268613193,397.3131292328778,389.78785421135973,396.5028381347656,9921260,0.0,0.0
2015-01-15 00:00:00+05:30,397.7229370578532,401.0013010014768,393.44805779869864,397.5459899902344,8342452,0.0,0.0
2015-01-16 00:00:00+05:30,400.1071808206873,402.34241646773023,393.40147387955847,394.5749816894531,6690960,0.0,0.0
2015-01-19 00:00:00+05:30,394.89167703998214,397.1921255187954,390.160445892258,391.6319580078125,4087744,0.0,0.0
2015-01-20 00:00:00+05:30,392.4702123748796,397.31322401310786,391.4364065645972,395.6740417480469,6804504,0.0,0.0
2015-01-21 00:00:00+05:30,397.03369663818603,405.3133721855266,394.5190567580005,404.1864318847656,8494908,0.0,0.0
2015-01-22 00:00:00+05:30,405.09923833129517,410.35203329369267,402.58459809095706,409.1319580078125,9958396,0.0,0.0
2015-01-23 00:00:00+05:30,409.79334211044056,414.4500846344228,403.29254773736176,412.5967102050781,9486328,0.0,0.0
2015-01-27 00:00:00+05:30,413.7048725509376,413.7048725509376,396.7729803789368,397.965087890625,13739968,0.0,0.0
2015-01-28 00:00:00+05:30,400.4797907338472,401.373894245568,396.8102873279032,399.4646301269531,13134356,0.0,0.0
2015-01-29 00:00:00+05:30,399.548375190374,400.46107823001813,396.30730166593736,399.6415100097656,15369424,0.0,0.0
2015-01-30 00:00:00+05:30,402.62185061542954,402.8174428441671,396.18622507851853,398.970947265625,10833744,0.0,0.0
2015-02-02 00:00:00+05:30,398.89647018670473,400.85230158383774,396.0186130832642,398.03033447265625,8702540,0.0,0.0
2015-02-03 00:00:00+05:30,398.0303637986403,398.6077724918846,391.53884758805077,395.059326171875,5265956,0.0,0.0
2015-02-04 00:00:00+05:30,398.59838687902794,400.47972844490795,396.0837467236762,399.1479187011719,5160016,0.0,0.0
2015-02-05 00:00:00+05:30,400.62874184089986,413.5185915452205,400.10717776537547,408.6383361816406,11875936,0.0,0.0
2015-02-06 00:00:00+05:30,410.7246711900271,418.6970231092329,407.6512212695575,415.47454833984375,7453728,0.0,0.0
2015-02-09 00:00:00+05:30,409.793286517909,419.8518490051668,409.793286517909,418.90185546875,6536868,0.0,0.0
2015-02-10 00:00:00+05:30,417.8028457604156,428.04767702070217,417.4303064418597,424.378173828125,8516920,0.0,0.0
2015-02-11 00:00:00+05:30,424.78797536016043,427.1535910345624,420.27093593789164,425.5982666015625,5796972,0.0,0.0
2015-02-12 00:00:00+05:30,425.25361362357955,432.5088074414954,423.39091711186876,430.50640869140625,6287536,0.0,0.0
2015-02-13 00:00:00+05:30,428.3457609983988,433.39364188383036,425.81247523877636,427.6938171386719,5657516,0.0,0.0
2015-02-16 00:00:00+05:30,424.75076323393864,429.7055094694084,421.94739543603004,424.4620361328125,6244276,0.0,0.0
2015-02-18 00:00:00+05:30,426.6599846323662,429.3422495825843,420.62482028038784,427.7682800292969,8613764,0.0,0.0
2015-02-19 00:00:00+05:30,427.3026179401303,434.7534046522511,426.939401183113,433.0210876464844,9673624,0.0,0.0
2015-02-20 00:00:00+05:30,433.7288399348217,435.12586218069293,424.1173086928338,425.272216796875,6971628,0.0,0.0
2015-02-23 00:00:00+05:30,428.4202625395236,430.1339344944825,418.75288437087795,422.0126037597656,5090488,0.0,0.0
2015-02-24 00:00:00+05:30,424.5085615446943,427.6658232341307,420.5224089509505,423.35369873046875,6437676,0.0,0.0
2015-02-25 00:00:00+05:30,426.3525721719709,434.9023761614966,424.69479052216974,431.69854736328125,6044972,0.0,0.0
2015-02-26 00:00:00+05:30,429.8172426106406,430.09664710204515,418.24987847609634,420.61553955078125,6445776,0.0,0.0
2015-02-27 00:00:00+05:30,423.74481544324425,424.81586594805475,419.3861237531938,422.04046630859375,7801076,0.0,0.0
2015-03-02 00:00:00+05:30,428.9789096324915,430.0033924822434,424.33149198199436,426.8740539550781,7040992,0.0,0.0
2015-03-03 00:00:00+05:30,426.5575403044243,428.9697234131306,424.37819428103705,428.019775390625,4905552,0.0,0.0
2015-03-04 00:00:00+05:30,428.42022687428505,431.00935701151974,419.4606378522999,423.6982727050781,4375228,0.0,0.0
